glove_features
 -1.41631690e-01 -1.77869189e-01  3.84893094e-02  4.83767955e-02
  1.36864688e-01 -6.18983994e-02  9.64376610e-04  5.91505628e-02
 -1.95530429e-01 -6.97245649e-02  2.05372590e-01  1.26037210e-01
 -7.69097498e-02 -5.30699966e-03 -2.24499138e-01 -1.69960631e-01
  2.01083251e-01  1.03738441e-02  1.26610438e-01 -1.18291114e-01
  4.98698124e-02  4.38856864e-02  1.10778750e-01 -2.42892932e-01
 -7.64138105e-02  2.34141312e-01  5.71412523e-02  2.84375763e-03
 -1.74850562e-01  1.95744561e-01 -4.35816273e-02  8.75129986e-02
  5.81425651e-02  2.47181250e-01 -2.47970934e-01  8.73405582e-02
  1.96804041e-01 -2.48118186e-01 -1.48250493e-01  4.06583747e-01
  1.08941694e-01  8.70266877e-02 -1.08783187e-01  5.64236898e-02
  5.37840233e-02 -2.48166249e-01 -2.25771436e-01 -3.68781262e-02
 -8.43037483e-02  2.22796126e-01  1.04430749e-01 -1.30448727e-02
  9.05590586e-02  8.42972527e-02  1.15118563e-01 -2.01556245e-02
  2.37731263e-02 -1.35723810e-01 -1.30160247e-01 -8.03558100e-02
 -5.35182490e-02  1.13141939e-01 -4.31814396e-02  1.24488189e-01
 -1.98718747e-01 -2.79246875e-01  5.77671861e-02 -2.39417485e-01
  8.10843743e-02  1.21277539e-01 -2.03713751e-01  5.16473709e-02
  6.35976248e-02  6.64106272e-02  3.28854942e-01  4.12439527e-02
 -3.00735582e-02  1.81614375e-01  2.30918077e-02 -3.79295020e-02
  1.28768436e-01 -8.93524359e-02 -2.41638375e-01  8.07275041e-03]"
"[ 0.00410223 -0.06783222 -0.08032112 -0.08255444 -0.06476644 -0.06501
  0.06541111 -0.12636033  0.25855334  0.12065778  0.05768878 -0.03463667
  0.11442211 -0.03435666  0.043683    0.11599777  0.05711811  0.01298378
  0.05589221  0.19163601 -0.12157699  0.0659927  -0.07619111  0.01345333
  0.03855474  0.01031889  0.05029555  0.16347    -0.05070745 -0.04591111
 -0.008269   -0.01145589 -0.07747333 -0.07475617  0.13692355 -0.15178222
 -0.01642778 -0.04365922 -0.13734333  0.02365039 -0.12122889  0.20949244
 -0.00564777  0.15091664  0.08396667 -0.10625411 -0.14679778  0.13281333
 -0.13455667 -0.00881622 -0.16917533  0.02224256  0.03211511 -0.135816
 -0.14277701 -0.01894444  0.03165555  0.18958067  0.23730444  0.04843044
  0.02926344 -0.18526222 -0.088581   -0.07851778  0.07839222  0.06834144
 -0.13795001 -0.05204319  0.15961944 -0.07598142  0.00352556 -0.01633778
 -0.20082777  0.05129445 -0.08160555  0.01752233 -0.11130667 -0.09704544
  0.06454    -0.04090444  0.10855445 -0.09333667  0.01431967 -0.06823
 -0.10225911 -0.06327887 -0.16322333  0.11835755  0.06008323 -0.12714444
 -0.01899333  0.08621222  0.16085267 -0.10664633  0.23209889  0.08574889
  0.08571733 -0.14660444 -0.03509756 -0.01951189]"
"[ 0.02657714 -0.04972    -0.16508142 -0.148843    0.03092716  0.08275143
 -0.23059285  0.21477171  0.071729    0.18385314  0.09880871  0.0283214
  0.07711286  0.06555143  0.10134285  0.01641372 -0.08638571 -0.27649285
 -0.03692429  0.13285917  0.19108286 -0.01630571  0.26629714  0.10748601
 -0.07153872  0.08098143  0.34171287 -0.00922584  0.01349985  0.04956286
 -0.18404528 -0.03820714  0.14395586  0.34603143 -0.07805286 -0.07946714
  0.17601943  0.17571301 -0.04997057 -0.11432715 -0.23916585  0.213141
  0.05973144 -0.01794906  0.14254643  0.03672871  0.06976414  0.25634
 -0.16028571 -0.07648715 -0.21884461  0.07364157  0.01511495  0.11138011
 -0.20373571  0.25432999  0.02024857 -0.14386628  0.02516715  0.03157714
 -0.12404943 -0.11448572  0.06854286 -0.14834342  0.01022657  0.13797858
  0.14970143  0.12386572  0.01004857 -0.04190157  0.24370185 -0.05361171
 -0.05372729 -0.17963572  0.09406757 -0.04337714 -0.24227429  0.02047571
 -0.16121714  0.11772071  0.12818171 -0.31180286  0.02401529 -0.21869285
  0.09139     0.09545943 -0.2272      0.01116     0.16771714 -0.19319914
  0.23159286  0.05103126 -0.05011657 -0.06905714 -0.030393    0.13107247
  0.01477572 -0.16690667 -0.16314386 -0.07135842]"
"[-5.21600010e-02 -9.34096643e-02  4.76598330e-02  1.01725002e-01
 -1.50895004e-01  3.00213341e-02  1.62426662e-02  1.96899995e-02
  4.48500067e-02 -2.78548325e-02 -3.55733335e-02  1.47983332e-02
 -1.24829998e-01  6.53833648e-03  1.29649987e-02 -6.70125006e-03
  4.15816655e-03 -5.60666621e-03  9.99176676e-02 -9.95650043e-02
 -1.25638331e-01  1.21505000e-01 -1.65150004e-01 -3.45166524e-03
 -1.21366655e-02 -7.09443353e-02 -4.06233345e-02  9.91266680e-02
 -1.16603831e-01  1.12653335e-01 -9.09466694e-02  5.24253361e-02
 -8.09324991e-02  3.35333322e-02 -3.16649675e-05 -1.78408335e-01
 -9.26350007e-02 -1.60008331e-01  3.34049960e-02  5.74499865e-03
  4.06708357e-02  9.75450004e-02 -1.63053334e-01  8.30516691e-02
 -2.47866660e-03  6.56561678e-02  8.44983359e-02  1.29405002e-01
  3.19636675e-02  3.44288329e-01 -1.00550006e-02 -1.23333335e-02
  1.29346664e-01 -2.12763329e-01 -1.92678337e-01  2.14299997e-01
 -6.17166658e-02 -1.12140000e-01 -1.44063661e-01 -1.12851662e-01
  7.26416657e-02 -1.01266834e-01 -9.95583286e-02 -1.03075003e-01
 -6.94383321e-02  1.24523333e-01 -3.70648354e-02 -9.71299956e-02
 -1.19403335e-01  1.18955001e-01  1.37445005e-01 -6.02743352e-02
 -1.20423832e-01  2.61133363e-02  1.27281668e-02  5.29633289e-02
  1.04491663e-01  3.09264989e-02 -3.86819988e-02 -6.13391673e-02
 -1.69940002e-01 -2.10364997e-01  1.41541670e-01 -4.79613148e-02
  1.03692667e-01  8.59466667e-02  3.42666606e-03  8.33533307e-02
  5.94483341e-02  8.37193318e-02 -3.61150006e-02 -4.51373321e-02
  1.03415002e-01  2.82101668e-02  6.78150033e-02 -3.87716691e-02
 -1.12918335e-01 -9.36133315e-02  3.30608351e-02  1.48049966e-02]"
"[-0.05401389  0.05454333  0.06849778 -0.01264    -0.01145333  0.02300333
  0.07612     0.21842888  0.13225111  0.07806222  0.17327111  0.13274778
 -0.01196358  0.03373344  0.01519778 -0.08785969  0.02037622 -0.07758889
 -0.11921    -0.03659111  0.20109889  0.06997534 -0.07440666  0.2325189
  0.03748878  0.030021   -0.02694445 -0.068225    0.06996667 -0.07041111
 -0.10470555  0.04949333  0.02263111  0.07086445  0.15141444  0.09939222
  0.05593667  0.14638889 -0.00343666 -0.11410522  0.08047778  0.03243522
 -0.08972778 -0.07060667 -0.02046555  0.06982111 -0.02022    -0.10794111
 -0.03415889 -0.06911478 -0.12244889  0.12301556  0.02146219 -0.02962444
 -0.02251178 -0.02523     0.15138444  0.20593334  0.09229667  0.09136444
 -0.03850511  0.01364333  0.07467     0.03290345  0.07210778 -0.00141244
 -0.00548468 -0.03960722  0.05917189  0.05274777 -0.06649111  0.06676222
  0.02201022 -0.08536    -0.02110127  0.09976667  0.10035222 -0.06749
  0.02933811 -0.0325     -0.00971    -0.03955556  0.07880555 -0.06867454
  0.07108978  0.09385058 -0.071868   -0.06005333  0.19125112 -0.01206856
  0.00672267  0.07532556  0.12216778 -0.04616548  0.23513778 -0.05414267
 -0.22474667 -0.08532     0.11346722  0.00105222]"
"[-1.01099660e-03  7.37166678e-02  2.57496665e-01 -4.08561666e-01
 -2.63166254e-01  2.60183364e-02 -3.46214995e-01  1.33736643e-02
  3.19998842e-01  2.94087332e-01  3.52541998e-01 -4.07022022e-03
  1.11588334e-01  1.52318834e-01  1.26166269e-03  3.41050007e-02
  1.51988355e-02 -1.38532991e-01 -2.00028340e-01  2.80219035e-01
  1.07031668e-01 -3.47732832e-02  2.01860829e-01  3.94400060e-02
 -1.99983642e-03  2.21671666e-01  1.19697168e-01  3.48738175e-01
 -2.93375168e-01 -1.36017170e-01 -3.01210662e-01  1.06996004e-01
  1.50923171e-01  6.14074993e-01  2.88071660e-01  2.93166935e-03
 -1.19023298e-02  2.36325002e-01 -6.05416596e-02 -4.93198340e-01
 -3.99576825e-01  5.74656655e-01 -1.81845489e-01 -2.48562025e-02
  3.32163334e-01  1.35745173e-01  1.36003004e-01  1.85485997e-01
 -1.89354993e-01 -2.12411678e-01 -5.35728668e-01  1.63945168e-01
  4.59588341e-02 -4.42495373e-02 -4.56931664e-01 -2.49888341e-01
  3.92070000e-01  5.50603407e-02  3.60570011e-01  1.53009703e-01
 -2.72142497e-01  1.66046672e-01 -2.18228331e-01 -1.47222330e-01
  2.31733322e-02  4.93021672e-01 -4.82766653e-02  1.06585389e-01
  2.14794163e-01 -4.83499989e-02  2.31268829e-01 -7.23736702e-02
 -2.08951830e-01 -1.31218337e-01 -1.74598005e-01  2.03959370e-01
 -2.81666676e-01  1.40163116e-04 -1.35353329e-01 -1.16759334e-01
  2.83376653e-01 -4.09518165e-01  2.27424497e-01 -5.34866651e-02
 -1.34633337e-01  9.63850021e-02 -3.81696663e-01 -7.40151178e-02
  1.13276670e-01 -9.35220042e-02  2.83873342e-01  2.28385510e-01
  3.81800005e-02 -1.53605004e-01  1.38830504e-01  7.14166686e-02
 -1.79206654e-02 -2.77001667e-01 -7.20228367e-02  3.47757628e-02]"
"[ 0.03627643 -0.14813142  0.08660985 -0.099398   -0.66836142 -0.29095972
  0.06125715 -0.12979358  0.32503656 -0.04394029  0.08327006  0.13311286
 -0.27658714  0.16560371  0.0175     -0.19116357  0.22339142 -0.11961043
  0.04039     0.17902857 -0.07953279  0.28368502 -0.19193286  0.27086657
  0.16035143  0.09057386 -0.20714144  0.09266272 -0.14182714  0.01968472
  0.052099    0.06232285 -0.14804214  0.41682715 -0.09831571 -0.04838999
  0.33532856  0.12968116  0.02476172  0.39237571  0.04187857  0.36885672
 -0.30615334  0.04715285 -0.21431658 -0.023746   -0.28405372  0.20989429
  0.17020287  0.22307786 -0.28143015 -0.08823329 -0.19105621 -0.05651571
 -0.09059714  0.46323142  0.08615857  0.330854   -0.04465214 -0.31639358
  0.32022285 -0.118952    0.14950714 -0.06194714 -0.43200915  0.12570143
  0.2964      0.18980429 -0.05329001 -0.14338829  0.24067928  0.19180757
 -0.04803857 -0.00897    -0.12684429  0.04675028  0.19147142 -0.1167433
 -0.17331571 -0.14869142 -0.12412114 -0.37457     0.32767286 -0.14350857
 -0.01248857  0.15523001 -0.09255914  0.18009285  0.28291111  0.18363572
 -0.00982951  0.04686571  0.05770943  0.20649     0.2775859  -0.03872214
  0.11725071 -0.18806239 -0.01720571  0.05895672]"
"[ 0.0728455  -0.19491125 -0.00940931 -0.00610812 -0.08180125 -0.2162975
 -0.07271125  0.0981825  -0.03413525  0.02752044  0.13237387  0.20454062
  0.02580312  0.09713312 -0.03634331 -0.13516681 -0.19498888 -0.07035862
  0.01778563  0.03630901  0.05287731  0.14726194 -0.13007375  0.18801563
 -0.23593562  0.13429045  0.03114075 -0.01114131 -0.07492195 -0.01357969
  0.1841575  -0.03972313 -0.01015525  0.10366237 -0.00362918 -0.2202595
  0.01495056 -0.06383937 -0.16551725 -0.25011765 -0.01197825  0.168224
  0.10051907  0.039826    0.08944219 -0.05126194 -0.20426781  0.16889919
 -0.11140578 -0.042096   -0.22991125  0.09240766 -0.01044063 -0.04914213
 -0.06933376  0.23789187  0.07657     0.10537    -0.0541675  -0.1035685
 -0.05836894 -0.1851375  -0.03385506 -0.18964563 -0.03771875  0.1723555
 -0.06753313  0.09815746 -0.00811206  0.00736762  0.19578313  0.09019394
 -0.02174138  0.02837371  0.0057802   0.005624   -0.03050406  0.04548531
  0.18456    -0.03352469 -0.04995875 -0.26782562  0.07434044 -0.22623781
  0.18382606  0.08990375 -0.0819305   0.14259312  0.02974125  0.16383875
  0.14241263  0.10062081 -0.01266646 -0.01431883  0.099422    0.02868937
  0.09688862 -0.21048156 -0.18241169 -0.11886581]"
"[ 0.01355    -0.22150333 -0.06307689  0.04504833 -0.044486   -0.16350333
  0.06738445 -0.01784978  0.18456778 -0.07669222  0.055629    0.21012
  0.115928   -0.02071333  0.04507711 -0.17617222 -0.06854444  0.08194176
 -0.08726789 -0.07094556  0.12311445 -0.03680467 -0.14636889  0.15387
 -0.21522111  0.25210155  0.04450144  0.01582544  0.04670555  0.01193356
 -0.17830666  0.21702445  0.07265389 -0.05695989 -0.09157989 -0.04380181
  0.07992867  0.10742    -0.17068766 -0.03961333 -0.13473299  0.06549467
 -0.013806   -0.03311611  0.20455667 -0.02675411 -0.18381     0.08705444
  0.01512322  0.12316778 -0.12278778 -0.18227422  0.059736    0.05313
  0.10492889  0.12509622  0.00643889  0.15992667 -0.10439333 -0.05553055
 -0.18984556 -0.07065077 -0.07759     0.09370744 -0.15512445  0.07216944
  0.08321878  0.16631666 -0.15985222  0.17220178  0.02524398  0.16483156
  0.02519878 -0.03444778 -0.02835821  0.2601911  -0.12966478 -0.06628411
  0.10805322 -0.07677213  0.04074111 -0.06326778 -0.01221667 -0.07162444
 -0.12348889  0.15944978 -0.16722667  0.01810555  0.28130101 -0.08880588
  0.11037333  0.07643856  0.181661    0.02276155  0.23011778 -0.00717333
 -0.12207333 -0.29676856 -0.14661889 -0.11922378]"
"[-1.89232662e-01  3.13426167e-01  4.92563128e-01 -2.47424141e-01
 -8.73135403e-02  3.56852472e-01  3.42415348e-02  2.95978468e-02
  9.62838605e-02 -1.35215148e-01  6.41726926e-02  1.39668539e-01
  3.08899999e-01  2.42176235e-01  3.12676169e-02 -3.30207676e-01
  2.20376462e-01  2.36610413e-01 -3.36820751e-01  4.20021862e-01
  2.14060396e-01 -6.55213892e-02  4.46599983e-02  3.86563018e-02
  1.86692297e-01 -3.77720036e-02 -1.42199229e-02 -4.65685397e-01
  2.01837704e-01 -1.05059467e-01  1.80812348e-02  3.07706833e-01
 -1.02659233e-01 -1.32901445e-01  2.14958742e-01  1.89517677e-01
 -6.64990023e-02  3.26850787e-02 -1.36709996e-02 -1.81328073e-01
 -3.28384578e-01 -5.83702289e-02  1.24017790e-01 -3.77706945e-01
  6.83274642e-02 -1.83706149e-01  1.73172221e-01  3.91077530e-03
 -3.10319096e-01 -7.11522996e-01  6.16898499e-02 -8.30257684e-02
  1.07051238e-01  8.70809197e-01 -3.54727283e-02 -2.09046912e+00
  1.03846535e-01 -1.56046227e-01  1.29619014e+00  4.20869201e-01
 -1.97621018e-01  5.93135417e-01 -2.83205003e-01  5.50611578e-02
  8.42647672e-01  1.78266361e-01  4.09746140e-01  2.73343503e-01
  4.68666889e-02 -2.22300321e-01  7.13008083e-03 -3.03030998e-01
  4.15984616e-02 -2.65200168e-01  2.93269932e-01  3.36689167e-02
 -7.83035383e-02 -1.75788239e-01 -7.17365205e-01  1.12010844e-01
  4.27435249e-01 -1.06304127e-03 -4.80557948e-01  2.30508313e-01
 -1.35162091e+00 -3.97805236e-02 -4.01609205e-03 -9.46520939e-02
  1.94626898e-01 -2.26964682e-01 -3.05503935e-01 -1.87791899e-01
  1.77115217e-01  2.45134220e-01 -5.37418544e-01 -9.88345295e-02
 -2.66158402e-01 -3.88660222e-01  4.45036769e-01 -4.20967713e-02]"
"[-5.70242515e-02 -1.80183254e-01  2.36777086e-01 -1.81143663e-01
  1.77838996e-01  2.45843336e-01  1.81294975e-02 -1.38291662e-01
 -1.36802574e-02  1.09922084e-01 -1.07392165e-01  1.34352499e-01
  5.73124799e-03 -1.55956000e-01  1.24696665e-01 -9.25350844e-02
  2.63942752e-01 -1.47250004e-02 -2.76919918e-01  2.03982170e-01
  6.39636543e-02 -7.87707535e-02 -1.16062333e-01  3.09483365e-02
  2.74228413e-01 -1.36200584e-01  8.83353549e-02 -7.07624709e-02
  3.66061594e-02 -9.12450825e-02  4.21613365e-02  3.11925572e-01
  5.60401899e-02  3.81928363e-02  4.77294164e-02  1.38569664e-01
 -2.49522696e-01  1.17733840e-01 -7.84258374e-03 -2.28733171e-01
  6.52850606e-03  2.00957003e-01  1.69818332e-01 -1.87999071e-01
 -5.61890043e-02 -1.83879499e-01  1.59717221e-01 -1.12864414e-01
 -9.22383331e-02 -4.38669002e-01  2.06503919e-01 -8.85335639e-03
  1.26793249e-01  4.52908000e-01 -2.54563666e-01 -1.25812251e+00
  9.18045839e-02 -1.59546663e-01  7.59729673e-01  6.89299138e-02
